L1_L,L1_E_c,L1_E_v,L1_N_D,L1_N_A,L2_L,L2_E_c,L2_E_v,L2_N_D,L2_N_A,L3_L,L3_E_c,L3_E_v,L3_N_D,L3_N_A,MPP,IntSRHn_mean,simulation_id,extraction_timestamp
3.162277660168379e-08,3.8,5.9,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.5,1e+17,1e+17,2.0000000000000004e-08,2.8,5.2,1e+19,4.9999999999999993e+20,661.2857704637499,1.6279694579461789e+28,sim_9811,2025-09-23T16:52:14.609513
2.0000000000000004e-08,4.0,6.0,1e+21,4.999999999999999e+19,3.5e-07,3.8,5.5,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,7.071067811865475e+20,160.18418957639997,6.830857528065791e+31,sim_9812,2025-09-23T16:52:14.815189
4.999999999999999e-08,3.9,5.8,7.071067811865475e+20,1e+19,2.1e-07,3.8,5.6,1e+17,1e+17,2.0000000000000004e-08,3.0,5.2,1e+19,4.9999999999999993e+20,409.79255295999997,1.8277322768389525e+28,sim_9813,2025-09-23T16:52:15.019582
3.162277660168379e-08,3.9,5.9,7.071067811865475e+20,1e+19,2.1e-07,3.8,5.4,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.2,5.2,1e+19,7.071067811865475e+20,784.0397898250001,2.378329413172346e+28,sim_9814,2025-09-23T16:52:15.224093
4.999999999999999e-08,4.0,5.9,1e+21,2.2360679774997897e+19,3.5e-07,3.8,5.4,1e+16,1e+16,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,1e+21,194.58484401389998,2.235990944350993e+29,sim_9815,2025-09-23T16:52:15.428941
3.162277660168379e-08,4.0,5.9,1e+21,4.999999999999999e+19,3.5e-07,3.8,5.5,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,1e+21,161.3222572668,6.94550866935734e+29,sim_9816,2025-09-23T16:52:15.632506
4.999999999999999e-08,4.0,6.0,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.7,5.5,1e+16,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,108.84291995203999,5.894579817469909e+31,sim_9818,2025-09-23T16:52:15.779285
3.162277660168379e-08,3.9,5.9,4.9999999999999993e+20,1e+19,2.1e-07,3.7,5.4,3.162277660168379e+16,1e+17,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,7.071067811865475e+20,254.061776735,1.400283548768118e+28,sim_9819,2025-09-23T16:52:15.921692
2.0000000000000004e-08,3.9,5.9,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.7,5.4,1e+17,1e+16,2.0000000000000004e-08,3.2,5.2,1e+19,1e+21,220.28692687,9.08677281441388e+27,sim_9820,2025-09-23T16:52:16.065371
4.999999999999999e-08,4.0,6.0,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.6,5.5,1e+17,1e+16,3.162277660168379e-08,2.8,5.2,1e+19,7.071067811865475e+20,145.8637730784,1.0457841510813786e+32,sim_9821,2025-09-23T16:52:16.271352
3.162277660168379e-08,3.9,5.9,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.6,1e+16,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,118.698844829,9.032782257790102e+27,sim_9822,2025-09-23T16:52:16.473072
3.162277660168379e-08,3.9,5.8,1e+21,4.999999999999999e+19,3.5e-07,3.7,5.6,1e+17,1e+16,4.999999999999999e-08,3.0,5.2,1e+19,7.071067811865475e+20,119.59647983825,7.323371941902343e+27,sim_9823,2025-09-23T16:52:16.641366
4.999999999999999e-08,3.9,6.0,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.6,5.6,1e+17,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,1e+19,7.071067811865475e+20,116.517369492625,7.649574351438437e+27,sim_9824,2025-09-23T16:52:16.795556
3.162277660168379e-08,3.9,5.8,1e+21,4.999999999999999e+19,3.5e-07,3.7,5.5,3.162277660168379e+16,1e+16,4.999999999999999e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,118.9236078225,7.199560157420697e+27,sim_9825,2025-09-23T16:52:16.942215
2.0000000000000004e-08,3.8,6.0,7.071067811865475e+20,2.2360679774997897e+19,3.5e-07,3.7,5.6,1e+16,1e+17,3.162277660168379e-08,3.0,5.2,1e+19,1e+21,42.51227909875,2.741941525059553e+27,sim_9826,2025-09-23T16:52:17.149263
2.0000000000000004e-08,3.9,6.0,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.7,5.5,1e+16,1e+17,4.999999999999999e-08,2.8,5.2,4.999999999999999e+19,1e+21,113.8005183795,6.271543841169511e+27,sim_9827,2025-09-23T16:52:17.353606
3.162277660168379e-08,4.0,5.8,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.8,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,1e+21,168.7189453512,4.326458834794023e+29,sim_9828,2025-09-23T16:52:17.556710
2.0000000000000004e-08,3.8,6.0,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.5,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,1e+19,7.071067811865475e+20,39.414980825,3.5741230965589835e+27,sim_9829,2025-09-23T16:52:17.750564
2.0000000000000004e-08,3.9,5.8,7.071067811865475e+20,1e+19,2.1e-07,3.7,5.6,1e+16,1e+16,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,1e+21,102.156941827875,9.604696406874439e+27,sim_9830,2025-09-23T16:52:17.955342
4.999999999999999e-08,4.0,6.0,7.071067811865475e+20,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.5,1e+17,1e+17,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,1e+21,112.74401470807999,2.7079902373898558e+29,sim_9831,2025-09-23T16:52:18.174193
4.999999999999999e-08,3.8,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.6,5.4,3.162277660168379e+16,1e+17,3.162277660168379e-08,2.8,5.2,1e+19,4.9999999999999993e+20,20.461015753125,3.759077093697448e+27,sim_9832,2025-09-23T16:52:18.352987
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.8,5.5,1e+16,1e+17,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,164.81889610919998,4.817818069056758e+30,sim_9833,2025-09-23T16:52:18.496763
3.162277660168379e-08,3.8,5.9,1e+21,1e+19,2.1e-07,3.8,5.6,1e+17,1e+17,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,1e+21,198.285346518,5.151782493142292e+30,sim_9834,2025-09-23T16:52:18.639519
3.162277660168379e-08,3.9,5.9,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.4,3.162277660168379e+16,1e+16,2.0000000000000004e-08,2.8,5.2,1e+19,4.9999999999999993e+20,616.26516062375,1.5792276136091066e+28,sim_9835,2025-09-23T16:52:18.791977
4.999999999999999e-08,3.9,6.0,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.8,5.5,1e+16,1e+17,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,264.26501582875,9.599087546090917e+27,sim_9836,2025-09-23T16:52:18.959043
3.162277660168379e-08,3.9,5.8,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.8,5.6,1e+17,1e+17,3.162277660168379e-08,3.2,5.2,1e+19,7.071067811865475e+20,350.84010801875,1.371339250507768e+28,sim_9837,2025-09-23T16:52:19.165703
4.999999999999999e-08,3.9,6.0,1e+21,1e+19,2.7999999999999997e-07,3.6,5.6,1e+17,1e+17,3.162277660168379e-08,3.0,5.2,1e+19,7.071067811865475e+20,116.47720023574999,9.551126801356408e+27,sim_9838,2025-09-23T16:52:19.370197
3.162277660168379e-08,4.0,6.0,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.8,5.5,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,164.1905973084,5.867022657726054e+29,sim_9839,2025-09-23T16:52:19.564003
2.0000000000000004e-08,4.0,5.8,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.6,5.6,3.162277660168379e+16,1e+17,2.0000000000000004e-08,2.8,5.2,1e+19,7.071067811865475e+20,184.98797674875,2.2287804748398254e+28,sim_9840,2025-09-23T16:52:19.769465
3.162277660168379e-08,4.0,6.0,1e+21,2.2360679774997897e+19,3.5e-07,3.7,5.5,1e+16,1e+17,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,1e+21,158.19926684880002,3.946425888468427e+29,sim_9841,2025-09-23T16:52:19.932381
3.162277660168379e-08,4.0,5.8,1e+21,2.2360679774997897e+19,3.5e-07,3.8,5.6,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,197.18851341874998,1.46180828688212e+28,sim_9842,2025-09-23T16:52:20.078744
3.162277660168379e-08,3.8,5.9,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.8,5.5,1e+17,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,605.9494298437501,1.228566357220269e+28,sim_9843,2025-09-23T16:52:20.276299
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.5,1e+16,3.162277660168379e+16,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,1e+21,155.375275968,5.282076568234525e+30,sim_9844,2025-09-23T16:52:20.465607
3.162277660168379e-08,3.9,6.0,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.6,5.4,1e+17,1e+17,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,194.20363010749998,7.899426909135551e+27,sim_9845,2025-09-23T16:52:20.605972
2.0000000000000004e-08,3.8,5.8,1e+21,4.999999999999999e+19,2.1e-07,3.6,5.6,1e+17,1e+16,2.0000000000000004e-08,3.2,5.2,1e+19,4.9999999999999993e+20,10.15124684915,3.490117149497972e+27,sim_9846,2025-09-23T16:52:20.811276
3.162277660168379e-08,3.9,6.0,7.071067811865475e+20,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.5,3.162277660168379e+16,1e+17,3.162277660168379e-08,2.8,5.2,1e+19,1e+21,122.75576381249999,9.067345521873604e+27,sim_9847,2025-09-23T16:52:21.011869
2.0000000000000004e-08,3.9,5.9,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.7,5.4,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,7.071067811865475e+20,200.7118452625,6.642051819329936e+27,sim_9848,2025-09-23T16:52:21.205294
2.0000000000000004e-08,3.9,6.0,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.6,5.5,1e+16,1e+16,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,108.107328808625,7.888883272104173e+27,sim_9849,2025-09-23T16:52:21.399413
4.999999999999999e-08,3.9,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.8,5.4,1e+17,1e+17,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,545.0568704787499,1.5279860537648723e+28,sim_9850,2025-09-23T16:52:21.539743
3.162277660168379e-08,4.0,5.9,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.6,5.6,1e+17,1e+17,4.999999999999999e-08,2.8,5.2,1e+19,4.9999999999999993e+20,151.2551332416,1.4923008900792542e+30,sim_9851,2025-09-23T16:52:21.690398
3.162277660168379e-08,4.0,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.6,1e+16,1e+17,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,188.43385618125,1.8343895899592502e+28,sim_9852,2025-09-23T16:52:21.867894
3.162277660168379e-08,3.8,5.8,1e+21,2.2360679774997897e+19,3.5e-07,3.8,5.6,3.162277660168379e+16,1e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,1e+21,204.6520463352,1.0594859795450753e+28,sim_9853,2025-09-23T16:52:22.009109
3.162277660168379e-08,4.0,5.9,4.9999999999999993e+20,1e+19,2.7999999999999997e-07,3.7,5.5,1e+17,3.162277660168379e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,158.3983236348,2.6492464265228334e+29,sim_9854,2025-09-23T16:52:22.169161
2.0000000000000004e-08,4.0,5.8,4.9999999999999993e+20,1e+19,2.1e-07,3.7,5.5,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,7.071067811865475e+20,148.7296833012,6.611797951117323e+31,sim_9855,2025-09-23T16:52:22.387672
2.0000000000000004e-08,3.9,6.0,7.071067811865475e+20,1e+19,2.1e-07,3.6,5.4,1e+17,1e+17,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,7.071067811865475e+20,215.68925031749998,1.1651692802687234e+28,sim_9856,2025-09-23T16:52:22.551934
2.0000000000000004e-08,4.0,6.0,1e+21,4.999999999999999e+19,3.5e-07,3.7,5.5,1e+17,1e+16,4.999999999999999e-08,3.0,5.2,1e+19,1e+21,151.032697668,1.981815207942984e+30,sim_9857,2025-09-23T16:52:22.702853
2.0000000000000004e-08,3.9,5.8,7.071067811865475e+20,1e+19,3.5e-07,3.6,5.5,1e+16,1e+17,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,109.56542493149999,6.055197506493639e+27,sim_9858,2025-09-23T16:52:22.863381
2.0000000000000004e-08,4.0,5.8,7.071067811865475e+20,2.2360679774997897e+19,3.5e-07,3.7,5.4,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,1e+19,7.071067811865475e+20,165.34231154429997,1.7539174031877715e+30,sim_9859,2025-09-23T16:52:23.060529
3.162277660168379e-08,4.0,6.0,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.6,5.6,1e+16,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,1e+19,1e+21,154.74843480119998,3.237189187940237e+29,sim_9860,2025-09-23T16:52:23.210796
4.999999999999999e-08,3.8,5.8,4.9999999999999993e+20,1e+19,3.5e-07,3.6,5.5,1e+17,1e+17,3.162277660168379e-08,3.2,5.2,1e+19,1e+21,10.153521067500002,2.9322361862646013e+27,sim_9861,2025-09-23T16:52:23.356231
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.4,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,189.39545771744997,3.8903806015808085e+30,sim_9862,2025-09-23T16:52:23.510361
3.162277660168379e-08,4.0,5.9,4.9999999999999993e+20,1e+19,3.5e-07,3.6,5.5,3.162277660168379e+16,1e+17,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,158.39605827,3.9340805139153666e+31,sim_9863,2025-09-23T16:52:23.715855
4.999999999999999e-08,3.8,5.9,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.8,5.6,1e+16,1e+17,3.162277660168379e-08,2.8,5.2,1e+19,7.071067811865475e+20,573.5681348125,1.4364413300671758e+28,sim_9864,2025-09-23T16:52:23.866214
4.999999999999999e-08,4.0,5.9,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.8,5.4,3.162277660168379e+16,1e+17,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,1e+21,194.77944109599997,7.617831081374912e+30,sim_9865,2025-09-23T16:52:24.074567
2.0000000000000004e-08,4.0,6.0,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.8,5.6,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,165.1786198944,1.4315182002339176e+31,sim_9866,2025-09-23T16:52:24.279592
4.999999999999999e-08,3.8,5.9,1e+21,4.999999999999999e+19,3.5e-07,3.6,5.5,1e+16,1e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,7.071067811865475e+20,10.2092738911,2.711390155924414e+27,sim_9867,2025-09-23T16:52:24.484128
3.162277660168379e-08,3.9,6.0,1e+21,4.999999999999999e+19,2.1e-07,3.8,5.5,1e+16,1e+16,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,441.44399772875,1.943654455889251e+28,sim_9868,2025-09-23T16:52:24.686956
2.0000000000000004e-08,3.8,5.8,4.9999999999999993e+20,1e+19,2.1e-07,3.8,5.4,1e+16,1e+17,4.999999999999999e-08,3.0,5.2,1e+19,1e+21,673.23460870375,1.7043278470522731e+28,sim_9869,2025-09-23T16:52:24.881882
2.0000000000000004e-08,4.0,6.0,7.071067811865475e+20,1e+19,2.1e-07,3.6,5.4,1e+16,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,192.73998618734998,1.3927136969939758e+32,sim_9870,2025-09-23T16:52:25.025192
2.0000000000000004e-08,3.8,6.0,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.6,1e+17,1e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,1e+21,38.382918505625,3.5685682953506497e+27,sim_9871,2025-09-23T16:52:25.232870
2.0000000000000004e-08,3.8,6.0,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.6,5.6,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,1e+19,4.9999999999999993e+20,10.83138193205,2.368060460216824e+27,sim_9872,2025-09-23T16:52:25.440389
4.999999999999999e-08,4.0,5.8,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.7,5.4,1e+17,1e+16,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,196.05308247889997,1.030251460275991e+32,sim_9873,2025-09-23T16:52:25.648951
3.162277660168379e-08,4.0,5.8,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.6,5.6,3.162277660168379e+16,1e+17,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,180.04586497875,2.2827821877673977e+28,sim_9874,2025-09-23T16:52:25.790719
4.999999999999999e-08,3.9,5.8,7.071067811865475e+20,2.2360679774997897e+19,3.5e-07,3.7,5.5,1e+16,1e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,123.72058257100001,7.93537583950882e+27,sim_9875,2025-09-23T16:52:25.943423
2.0000000000000004e-08,3.8,6.0,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.6,5.6,1e+16,1e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,10.8313591828,2.3683547035814935e+27,sim_9876,2025-09-23T16:52:26.090866
3.162277660168379e-08,3.8,5.9,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.6,1e+17,1e+16,2.0000000000000004e-08,2.8,5.2,1e+19,1e+21,31.098947944875,3.5116395196048093e+27,sim_9877,2025-09-23T16:52:26.289918
2.0000000000000004e-08,3.8,5.9,7.071067811865475e+20,4.999999999999999e+19,2.7999999999999997e-07,3.6,5.5,1e+16,1e+16,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,10.2171909866,2.961823433017854e+27,sim_9878,2025-09-23T16:52:26.506716
3.162277660168379e-08,3.8,6.0,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.4,1e+16,1e+16,2.0000000000000004e-08,3.2,5.2,1e+19,1e+21,80.490270577875,3.772259275571906e+27,sim_9879,2025-09-23T16:52:26.725439
4.999999999999999e-08,4.0,5.9,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.8,5.4,3.162277660168379e+16,1e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,186.2703030946,6.923901396331707e+30,sim_9880,2025-09-23T16:52:26.940574
4.999999999999999e-08,4.0,6.0,1e+21,1e+19,2.1e-07,3.7,5.6,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,1e+21,142.750471224,1.0795568393807789e+30,sim_9881,2025-09-23T16:52:27.143160
2.0000000000000004e-08,4.0,6.0,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.8,5.5,1e+17,1e+17,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,169.877066652,6.691730712932266e+29,sim_9882,2025-09-23T16:52:27.343577
2.0000000000000004e-08,3.8,5.9,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.6,5.5,3.162277660168379e+16,1e+17,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,10.15124946495,3.381225688820739e+27,sim_9883,2025-09-23T16:52:27.558729
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,1e+19,3.5e-07,3.7,5.4,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,1e+19,1e+21,165.40745735725,1.2266094128030832e+30,sim_9884,2025-09-23T16:52:27.774576
3.162277660168379e-08,4.0,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.8,5.4,1e+17,1e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,1e+21,170.34130094389997,8.60714885402696e+29,sim_9885,2025-09-23T16:52:27.950242
4.999999999999999e-08,3.8,5.9,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.6,5.4,1e+17,1e+16,4.999999999999999e-08,2.8,5.2,4.999999999999999e+19,7.071067811865475e+20,20.777095720625,3.729805982963318e+27,sim_9886,2025-09-23T16:52:28.168405
3.162277660168379e-08,3.8,6.0,4.9999999999999993e+20,4.999999999999999e+19,2.1e-07,3.6,5.6,1e+17,1e+17,3.162277660168379e-08,3.0,5.2,1e+19,4.9999999999999993e+20,9.7742684348,3.6758622178568694e+27,sim_9887,2025-09-23T16:52:28.372403
4.999999999999999e-08,4.0,5.8,1e+21,1e+19,2.7999999999999997e-07,3.6,5.6,3.162277660168379e+16,1e+16,3.162277660168379e-08,2.8,5.2,1e+19,7.071067811865475e+20,185.05436597875,1.9054632870090791e+28,sim_9888,2025-09-23T16:52:28.588602
2.0000000000000004e-08,3.8,5.8,7.071067811865475e+20,1e+19,2.1e-07,3.8,5.6,3.162277660168379e+16,1e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,199.437091128,1.9043761886085362e+28,sim_9889,2025-09-23T16:52:28.740402
4.999999999999999e-08,3.8,5.8,7.071067811865475e+20,2.2360679774997897e+19,3.5e-07,3.7,5.5,1e+16,1e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,1e+21,45.893952870125,3.150889677234863e+27,sim_9890,2025-09-23T16:52:28.946312
2.0000000000000004e-08,3.8,5.8,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.6,5.6,3.162277660168379e+16,1e+17,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,1e+21,10.3892418006,2.9407117824500885e+27,sim_9891,2025-09-23T16:52:29.152666
3.162277660168379e-08,4.0,6.0,4.9999999999999993e+20,1e+19,2.7999999999999997e-07,3.7,5.5,1e+16,1e+16,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,154.19115672360002,3.326343755921319e+29,sim_9892,2025-09-23T16:52:29.295504
3.162277660168379e-08,4.0,5.8,1e+21,4.999999999999999e+19,2.1e-07,3.6,5.4,1e+17,1e+17,3.162277660168379e-08,2.8,5.2,1e+19,7.071067811865475e+20,205.20943020619998,1.7066955046181018e+32,sim_9893,2025-09-23T16:52:29.446991
4.999999999999999e-08,3.8,5.8,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.6,5.5,1e+17,1e+16,2.0000000000000004e-08,2.8,5.2,1e+19,7.071067811865475e+20,10.2086554845,2.723553053498889e+27,sim_9894,2025-09-23T16:52:29.592932
4.999999999999999e-08,4.0,5.8,1e+21,2.2360679774997897e+19,3.5e-07,3.6,5.4,1e+16,1e+17,3.162277660168379e-08,2.8,5.2,1e+19,4.9999999999999993e+20,180.19159887175,4.427014972705749e+31,sim_9895,2025-09-23T16:52:29.742737
2.0000000000000004e-08,3.9,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.7,5.4,1e+17,1e+16,4.999999999999999e-08,2.8,5.2,4.999999999999999e+19,7.071067811865475e+20,178.81789839500001,6.563952130623076e+27,sim_9896,2025-09-23T16:52:29.904389
4.999999999999999e-08,4.0,5.9,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.8,5.5,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,1e+19,1e+21,162.448666728,1.9679640502933466e+28,sim_9897,2025-09-23T16:52:30.121118
2.0000000000000004e-08,4.0,5.8,1e+21,1e+19,2.7999999999999997e-07,3.8,5.4,1e+16,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,1e+19,4.9999999999999993e+20,198.02285444625,4.304281188192045e+30,sim_9898,2025-09-23T16:52:30.336916
3.162277660168379e-08,3.9,5.9,7.071067811865475e+20,2.2360679774997897e+19,3.5e-07,3.6,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,117.891768505375,7.277143100260093e+27,sim_9899,2025-09-23T16:52:30.509888
4.999999999999999e-08,3.8,5.8,7.071067811865475e+20,1e+19,3.5e-07,3.6,5.5,3.162277660168379e+16,1e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,7.071067811865475e+20,10.20894109325,2.7188325253550653e+27,sim_9900,2025-09-23T16:52:30.698312
